time_utc,Eqpt_1_Avg_V,Eqpt_3_Avg_V,Eqpt_1_Avg_A,Eqpt_3_Avg_A,Eqpt_2_Avg_V,Eqpt_4_Avg_V,Eqpt_2_Avg_A,Eqpt_4_Avg_A,Eqpt_1_V_L12,Eqpt_1_V_L23,Eqpt_1_V_L31,Eqpt_1_A_Ph1,Eqpt_1_A_Ph2,Eqpt_1_A_Ph3,Eqpt_2_V_L12,Eqpt_2_V_L23,Eqpt_2_V_L31,Eqpt_2_A_Ph1,Eqpt_2_A_Ph2,Eqpt_2_A_Ph3,Eqpt_3_V_L12,Eqpt_3_V_L23,Eqpt_3_V_L31,Eqpt_3_A_Ph1,Eqpt_3_A_Ph2,Eqpt_3_A_Ph3,Eqpt_4_V_L12,Eqpt_4_V_L23,Eqpt_4_V_L31,Eqpt_4_A_Ph1,Eqpt_4_A_Ph2,Eqpt_4_A_Ph3,Chiller_A_Temp_C,Chiller_B_Temp_C
29/01/2026 20:00,490.99,491.5,20.83,3.06,491.07,491.22,3.18,3.23,490.67,492.66,489.63,20.96,16.63,24.89,490.81,490.59,491.83,3.53,3.36,2.65,491.16,490.88,492.44,3.38,2.66,3.15,490.91,490.63,492.12,4.39,2.54,2.77,10.5,4.27
29/01/2026 21:00,489.77,490.36,20.8,3.07,489.97,490.28,3.16,3.26,489.61,491.38,488.33,20.79,16.66,24.93,489.69,489.61,490.62,3.49,3.34,2.66,490.05,489.94,491.1,3.39,2.67,3.13,489.95,489.76,491.14,4.43,2.56,2.79,9.8,4.87
29/01/2026 22:00,489.07,489.58,20.79,3.1,488.99,489.37,20.48,3.25,488.84,490.57,487.8,20.75,16.74,24.89,488.84,488.61,489.52,22.44,22.2,16.81,489.31,489.07,490.37,3.42,2.73,3.15,489.12,488.84,490.13,4.42,2.56,2.78,11.75,5.25
29/01/2026 23:00,491.45,491.73,20.82,3.06,491.37,491.76,5.77,3.25,491.35,492.77,490.22,20.92,16.63,24.9,491.18,491.19,491.76,5.93,6.49,4.9,491.51,491.36,492.33,3.37,2.71,3.1,491.43,491.36,492.5,4.41,2.54,2.79,15.14,6.47
30/01/2026 0:00,496.34,496.72,20.94,3.11,496.52,496.75,12.82,3.24,496.34,497.86,494.83,21.4,16.55,24.87,496.07,496.33,497.18,13.94,14.01,10.51,496.23,496.52,497.42,3.42,2.74,3.17,496.24,496.42,497.59,4.4,2.57,2.75,16.37,15.23
30/01/2026 1:00,494.24,494.68,20.89,0.55,494.3,494.48,4.03,3.26,494.12,495.97,492.64,21.19,16.52,24.94,493.77,494.06,495.08,4.29,4.38,3.41,494.11,494.28,495.66,0.49,0.49,0.66,493.86,494.07,495.52,4.43,2.56,2.78,17,17.65
30/01/2026 2:00,495.94,496.44,20.92,0.54,496.08,496.25,3.16,3.24,495.84,497.62,494.37,21.39,16.53,24.85,495.6,495.84,496.8,3.48,3.37,2.64,495.94,496.06,497.31,0.49,0.48,0.66,495.65,495.81,497.28,4.4,2.57,2.75,17.81,18.51
30/01/2026 3:00,496.93,497.43,20.96,0.54,497.17,497.42,3.16,3.25,497.01,498.61,495.18,21.5,16.53,24.86,496.7,497.08,497.74,3.47,3.38,2.64,496.85,497.17,498.28,0.49,0.48,0.66,496.81,497.06,498.4,4.42,2.57,2.77,18.9,20.65
30/01/2026 4:00,497.7,498.11,20.99,0.54,497.87,498.02,3.16,3.21,497.82,499.21,496.08,21.53,16.51,24.91,497.33,497.83,498.47,3.46,3.37,2.64,497.49,497.95,498.9,0.49,0.48,0.66,497.39,497.78,498.9,4.36,2.55,2.74,18.9,20.59
30/01/2026 5:00,498.75,499.24,21.02,0.54,498.9,499.12,3.16,3.2,498.93,500.18,497.14,21.66,16.6,24.81,498.38,498.9,499.4,3.46,3.39,2.63,498.62,499.08,500.03,0.49,0.48,0.66,498.48,498.93,499.96,4.34,2.53,2.74,18.92,21.29
30/01/2026 6:00,499.89,500.33,21.08,0.56,500.06,500.15,3.16,3.22,499.98,501.29,498.4,21.97,16.66,24.62,499.75,499.94,500.5,3.5,3.39,2.6,499.97,500.13,500.9,0.5,0.5,0.67,499.83,499.91,500.71,4.37,2.55,2.74,19.56,20.99
30/01/2026 7:00,499.25,499.77,21.04,0.58,499.49,499.56,3.17,3.21,499.27,500.74,497.73,21.92,16.62,24.58,499.15,499.33,499.99,3.52,3.38,2.59,499.39,499.44,500.49,0.52,0.52,0.69,499.16,499.27,500.26,4.35,2.52,2.76,19.16,21.51
30/01/2026 8:00,500.99,501.42,21.12,0.57,501.09,501.33,3.16,3.19,501.07,502.45,499.46,22.19,16.65,24.53,500.76,501.01,501.5,3.51,3.38,2.58,501.06,501.21,502,0.51,0.51,0.68,500.92,501.04,502.03,4.32,2.5,2.74,19.25,21.41
30/01/2026 9:00,500.45,500.84,21.11,0.57,500.51,500.67,3.16,3.21,500.44,501.84,499.06,22.13,16.67,24.52,500.22,500.35,500.97,3.52,3.38,2.58,500.46,500.56,501.49,0.51,0.51,0.68,500.26,500.38,501.37,4.35,2.53,2.75,19.65,21.75
30/01/2026 10:00,500.29,500.76,21.08,0.57,500.43,500.59,3.16,3.21,500.3,501.66,498.93,22.09,16.63,24.53,500.16,500.28,500.87,3.52,3.38,2.59,500.38,500.48,501.44,0.52,0.51,0.68,500.24,500.29,501.22,4.35,2.52,2.76,19.37,21.39
30/01/2026 11:00,499.33,499.71,21.04,0.57,499.56,499.65,3.16,3.21,499.37,500.67,497.95,21.91,16.67,24.54,499.24,499.4,500.02,3.52,3.38,2.59,499.42,499.49,500.23,0.51,0.51,0.68,499.23,499.29,500.43,4.34,2.5,2.77,19.43,22.25
30/01/2026 12:00,498.06,498.53,20.99,0.55,498.24,498.47,3.17,3.2,497.99,499.52,496.67,21.8,16.59,24.59,497.93,498.09,498.68,3.53,3.38,2.59,498.17,498.15,499.27,0.5,0.49,0.67,498.08,498.11,499.22,4.33,2.51,2.75,19.75,22.43
30/01/2026 13:00,496.19,496.58,20.93,3.12,496.15,496.16,22.2,4.6,496.06,497.61,494.88,21.58,16.55,24.67,495.77,495.85,496.82,24.41,24.01,18.18,496.23,496.25,497.27,3.43,2.74,3.19,495.73,495.69,497.07,6.28,2.72,4.8,19.76,21.55
30/01/2026 14:00,494.29,494.82,21.06,3.1,494.43,494.7,12.44,5.29,494.33,495.8,492.75,21.54,16.54,25.09,494.05,494.23,495.02,13.57,13.52,10.24,494.42,494.56,495.48,3.4,2.75,3.14,494.28,494.4,495.42,6.98,3.24,5.64,18.89,20.83
30/01/2026 15:00,491.53,491.97,21.25,3.1,491.41,491.84,21.43,4.28,491.49,493.06,490.03,21.4,17.13,25.23,491.01,491.17,492.06,23.49,23.19,17.62,491.57,491.6,492.74,3.38,2.78,3.13,491.4,491.45,492.67,5.88,2.48,4.49,18.04,20.71
30/01/2026 16:00,490.44,490.72,18.57,8.32,490.39,490.68,18.97,4.36,490.14,491.73,489.43,15.91,14.91,24.9,490.42,490.04,490.7,20.71,20.66,15.55,490.73,490.19,491.23,8.86,7.91,8.21,490.62,490.15,491.28,6,2.56,4.52,18.54,21.11
30/01/2026 17:00,488.77,489.18,18.6,3.07,488.6,489.04,20.64,3.22,488.28,490.26,487.78,16,14.86,24.94,488.7,488.02,489.07,22.66,22.32,16.95,489.19,488.49,489.87,3.4,2.68,3.14,488.95,488.25,489.93,4.37,2.51,2.79,17.71,22.03
30/01/2026 18:00,490.17,490.58,18.56,3.09,490.16,490.45,16.24,3.23,489.71,491.7,489.09,15.94,14.8,24.93,490.06,489.67,490.74,17.81,17.61,13.3,490.44,489.97,491.32,3.43,2.69,3.15,490.25,489.78,491.33,4.38,2.51,2.8,9.45,21.14
30/01/2026 19:00,489.1,489.55,18.58,3.1,489.04,489.36,19.41,3.24,488.65,490.58,488.06,16,14.83,24.93,488.98,488.5,489.62,21.17,21.07,15.99,489.44,488.93,490.26,3.43,2.7,3.16,489.29,488.76,490.03,4.4,2.54,2.79,8.25,13.91
30/01/2026 20:00,490.84,491.19,18.55,3.11,490.72,491.06,18.31,3.21,490.46,492.21,489.84,15.84,14.9,24.89,490.74,490.27,491.16,20.04,19.89,15,491.14,490.6,491.83,3.44,2.72,3.16,491.03,490.4,491.75,4.35,2.5,2.79,9.53,8.21
30/01/2026 21:00,489.82,490.31,18.55,3.09,489.69,490.03,20.84,3.24,489.36,491.17,488.94,15.97,14.85,24.82,489.77,489.16,490.14,22.9,22.56,17.08,490.31,489.67,490.94,3.42,2.72,3.13,490.09,489.37,490.63,4.39,2.54,2.78,8.23,8.65
30/01/2026 22:00,488.73,489.21,18.56,3.08,488.78,489.15,13.3,3.22,488.22,490.13,487.83,16.03,14.82,24.84,488.86,488.21,489.26,14.62,14.33,10.95,489.28,488.55,489.8,3.4,2.69,3.14,489.17,488.42,489.86,4.36,2.51,2.79,11.73,6.05
30/01/2026 23:00,491.65,491.95,18.54,3.11,491.55,491.87,21.04,3.23,491.37,493.05,490.51,15.8,14.81,25,491.43,491.18,492.06,23.02,22.78,17.33,491.74,491.48,492.62,3.43,2.75,3.14,491.63,491.36,492.63,4.38,2.52,2.78,15.46,13.05
31/01/2026 0:00,494.83,495.28,18.46,3.08,494.94,495.18,5.72,3.24,494.6,496.37,493.52,15.94,14.64,24.81,494.71,494.63,495.46,5.87,6.42,4.86,494.94,494.82,496.09,3.4,2.69,3.16,494.86,494.66,496.01,4.4,2.54,2.79,16.36,18.01
31/01/2026 1:00,493.97,494.36,18.5,0.55,494.2,494.31,3.12,3.22,493.72,495.71,492.5,15.87,14.72,24.9,493.84,493.75,495.01,3.41,3.31,2.63,493.96,493.88,495.24,0.49,0.49,0.67,493.88,493.75,495.31,4.37,2.52,2.77,16.84,16.84
31/01/2026 2:00,496.94,497.32,18.42,0.55,496.97,497.2,3.14,3.23,496.49,498.66,495.65,16.1,14.55,24.63,496.74,496.48,497.69,3.52,3.31,2.59,497.04,496.66,498.27,0.49,0.49,0.66,496.88,496.48,498.26,4.38,2.55,2.75,17.48,19.97
31/01/2026 3:00,497.64,498,18.42,0.55,497.68,497.86,3.14,3.2,497.26,499.26,496.4,16.08,14.56,24.63,497.44,497.17,498.44,3.53,3.31,2.59,497.78,497.42,498.82,0.49,0.49,0.66,497.57,497.16,498.83,4.34,2.5,2.76,18.67,19.5
31/01/2026 4:00,498.05,498.42,18.42,0.55,498.14,498.28,3.14,3.21,497.78,499.68,496.7,16.02,14.54,24.69,497.78,497.75,498.88,3.5,3.32,2.6,498.03,497.93,499.28,0.49,0.49,0.66,497.83,497.68,499.34,4.35,2.54,2.73,20.03,21.54
31/01/2026 5:00,498.59,498.86,18.39,0.55,498.63,498.81,3.14,3.19,498.32,500.03,497.43,16.08,14.59,24.5,498.51,498.26,499.11,3.52,3.32,2.58,498.73,498.38,499.47,0.49,0.48,0.66,498.64,498.27,499.51,4.33,2.52,2.74,19.99,22.13
31/01/2026 6:00,499.99,500.49,18.36,0.54,500.18,500.39,3.14,3.22,499.74,501.5,498.73,16.08,14.59,24.42,500.08,499.75,500.72,3.53,3.32,2.56,500.38,499.99,501.1,0.49,0.48,0.66,500.21,499.77,501.18,4.36,2.54,2.75,20.13,22.7
31/01/2026 7:00,500.29,500.71,18.36,0.55,500.4,500.57,3.15,3.21,499.82,501.72,499.35,16.22,14.56,24.29,500.52,499.82,500.86,3.56,3.32,2.55,500.8,500,501.32,0.5,0.49,0.67,500.57,499.8,501.35,4.36,2.52,2.76,20.13,22.58
31/01/2026 8:00,501.98,502.41,18.31,0.55,502.11,502.29,3.14,3.18,501.63,503.44,500.88,16.19,14.53,24.22,502.14,501.57,502.63,3.55,3.32,2.54,502.4,501.78,503.06,0.49,0.49,0.67,502.22,501.58,503.08,4.31,2.5,2.73,20.24,23.1
31/01/2026 9:00,497.71,498.12,18.39,0.56,497.9,498.02,3.15,3.21,497.37,499.11,496.66,16.2,14.65,24.31,497.94,497.4,498.36,3.57,3.32,2.56,498.15,497.53,498.67,0.5,0.5,0.67,498.02,497.41,498.64,4.35,2.52,2.76,20.21,22.92
31/01/2026 10:00,498.27,498.6,18.4,0.54,498.28,498.52,3.15,3.2,497.91,499.61,497.29,16.23,14.65,24.32,498.34,497.8,498.71,3.57,3.32,2.56,498.59,498.03,499.17,0.49,0.48,0.66,498.46,497.88,499.23,4.34,2.52,2.75,20.25,23.29
31/01/2026 11:00,498.1,498.45,18.38,0.54,498.18,498.34,3.15,3.18,497.74,499.47,497.09,16.19,14.64,24.3,498.26,497.62,498.65,3.57,3.32,2.56,498.47,497.84,499.03,0.49,0.48,0.66,498.33,497.66,499.05,4.31,2.5,2.74,20.02,23.03
31/01/2026 12:00,496.75,497.12,18.39,0.53,496.79,496.94,3.15,3.19,496.25,498.22,495.8,16.29,14.57,24.31,496.88,496.2,497.28,3.59,3.31,2.57,497.11,496.37,497.88,0.48,0.47,0.65,496.95,496.18,497.7,4.32,2.49,2.76,19.23,22.24
31/01/2026 13:00,496.36,496.77,18.4,2.96,496.43,496.58,3.16,4.23,495.94,497.8,495.34,16.28,14.56,24.36,496.46,495.94,496.89,3.59,3.31,2.57,496.7,496.13,497.47,3.27,2.58,3.04,496.52,495.92,497.3,5.82,2.39,4.48,19.18,21.8
31/01/2026 14:00,493.93,494.23,18.48,3.22,493.81,494.03,13.15,4.34,493.51,495.43,492.84,16.17,14.62,24.65,493.73,493.29,494.41,14.34,14.33,10.77,494.11,493.63,494.95,3.55,2.94,3.19,493.8,493.37,494.91,5.98,2.56,4.47,19.46,21.93
31/01/2026 15:00,491.86,492.33,18.51,3.24,491.85,492.2,12.62,4.32,491.66,493.23,490.69,16.08,14.74,24.71,491.82,491.53,492.21,13.82,13.76,10.3,492.22,491.84,492.94,3.56,2.85,3.31,492.08,491.64,492.87,5.95,2.48,4.52,20.27,22.44
31/01/2026 16:00,492.83,493.26,18.49,3.11,492.89,493.07,11.21,4.34,492.63,494.11,491.74,16.04,14.76,24.66,492.9,492.56,493.23,12.15,12.29,9.2,493.16,492.8,493.84,3.44,2.77,3.14,493.04,492.6,493.55,5.98,2.54,4.5,21.62,25.42
31/01/2026 17:00,491.88,492.17,18.53,3.11,491.81,492.02,11.28,4.33,491.58,493.24,490.82,15.97,14.79,24.83,491.69,491.47,492.27,12.25,12.33,9.27,492.08,491.71,492.71,3.43,2.77,3.13,491.86,491.55,492.64,5.96,2.52,4.52,20.51,22.2
31/01/2026 18:00,492.12,492.43,18.55,1.74,491.95,492.39,18.76,4.38,492,493.6,490.78,15.98,14.73,24.93,491.61,491.68,492.56,20.5,20.37,15.41,491.98,492.05,493.27,1.84,1.57,1.82,491.93,492,493.24,6.04,2.61,4.5,19.07,19.41
31/01/2026 19:00,493.07,493.35,18.53,0.59,492.99,493.23,18.64,3.25,492.73,494.87,491.63,16.14,14.59,24.86,492.61,492.48,493.87,20.43,20.22,15.28,493,492.84,494.2,0.54,0.53,0.7,492.81,492.62,494.25,4.41,2.56,2.77,17.59,17.01
31/01/2026 20:00,494.32,494.79,18.5,0.57,494.37,494.64,16.09,4.34,494.14,496.17,492.63,16.01,14.52,24.96,493.73,494.06,495.33,17.61,17.43,13.24,494.16,494.34,495.87,0.52,0.52,0.68,493.92,494.16,495.83,5.99,2.56,4.48,12.52,23.32
31/01/2026 21:00,496.27,496.66,18.45,0.57,496.54,496.58,5.37,3.23,495.75,498.26,494.81,16.22,14.42,24.7,496.11,496,497.52,5.61,5.96,4.54,496.11,495.95,497.92,0.51,0.51,0.68,495.96,495.85,497.93,4.39,2.57,2.74,14.68,26.92
31/01/2026 22:00,495.01,495.41,18.46,0.56,495.11,495.33,3.14,3.24,494.71,496.91,493.41,16.08,14.53,24.76,494.62,494.72,496,3.5,3.3,2.6,494.87,494.89,496.47,0.51,0.5,0.68,494.75,494.74,496.5,4.41,2.58,2.74,15.97,26.56
31/01/2026 23:00,496.27,496.67,18.43,0.56,496.33,496.58,3.13,3.23,496.08,497.81,494.93,16.03,14.58,24.67,496.03,496.04,496.92,3.49,3.31,2.6,496.31,496.2,497.51,0.51,0.5,0.68,496.12,496.03,497.59,4.38,2.56,2.75,17.91,24.78
1/02/2026 0:00,496.69,496.91,18.42,0.56,496.67,496.9,3.13,3.23,496.44,498.24,495.4,16.05,14.55,24.67,496.43,496.35,497.22,3.49,3.31,2.6,496.62,496.43,497.67,0.51,0.51,0.67,496.58,496.34,497.79,4.39,2.54,2.76,17.55,24.94
1/02/2026 1:00,496.64,497.04,18.42,0.56,496.82,496.99,3.14,3.21,496.13,498.26,495.52,16.19,14.53,24.53,496.7,496.15,497.6,3.54,3.31,2.58,496.93,496.34,497.85,0.5,0.5,0.67,496.8,496.19,497.96,4.35,2.51,2.76,18.17,25.75
1/02/2026 2:00,497.22,497.59,18.41,0.56,497.23,497.45,3.14,3.21,496.73,498.73,496.2,16.1,14.57,24.56,497.13,496.69,497.87,3.51,3.32,2.58,497.48,496.96,498.33,0.5,0.5,0.67,497.3,496.76,498.3,4.35,2.52,2.75,18.53,26.49
1/02/2026 3:00,497.49,497.77,18.4,0.56,497.59,497.76,3.14,3.21,496.98,499.03,496.45,16.13,14.55,24.53,497.53,496.98,498.27,3.52,3.31,2.58,497.77,497.1,498.42,0.5,0.5,0.67,497.68,497,498.61,4.35,2.51,2.76,18.65,26.66
1/02/2026 4:00,499.53,499.95,18.38,0.56,499.7,499.91,3.13,3.17,499.08,501.12,498.39,16.11,14.48,24.54,499.6,499.13,500.36,3.5,3.31,2.57,499.82,499.27,500.77,0.51,0.5,0.67,499.71,499.14,500.89,4.3,2.49,2.73,18.98,26.99
1/02/2026 5:00,499.83,500.24,18.37,0.57,499.88,500.03,3.13,3.21,499.44,501.34,498.71,16.13,14.49,24.48,499.79,499.38,500.47,3.52,3.32,2.56,500.1,499.64,501,0.52,0.51,0.68,499.84,499.34,500.91,4.36,2.53,2.75,19.12,27.08
1/02/2026 6:00,501.36,501.71,18.33,0.56,501.31,501.46,3.13,3.16,500.97,502.92,500.18,16.12,14.47,24.4,501.22,500.82,501.89,3.52,3.32,2.55,501.51,501.14,502.48,0.51,0.5,0.67,501.26,500.8,502.33,4.28,2.48,2.72,19.55,27.65
1/02/2026 7:00,499.81,500.2,18.32,0.56,499.87,500.05,3.13,3.17,499.43,501.31,498.69,16.15,14.54,24.28,499.79,499.4,500.42,3.54,3.32,2.54,500.08,499.59,500.93,0.51,0.49,0.68,499.84,499.39,500.9,4.29,2.47,2.74,19.69,27.71
1/02/2026 8:00,501.79,502.2,18.31,0.56,501.97,502.1,3.13,3.16,501.55,503.21,500.6,16.06,14.53,24.34,501.86,501.68,502.37,3.51,3.33,2.54,502.03,501.68,502.89,0.51,0.49,0.68,501.86,501.58,502.86,4.28,2.47,2.73,19.65,27.81
1/02/2026 9:00,500.68,501.15,18.3,0.56,500.74,500.97,3.13,3.2,500.35,502.17,499.52,16.11,14.51,24.29,500.61,500.32,501.29,3.52,3.32,2.54,500.96,500.62,501.87,0.52,0.5,0.68,500.78,500.39,501.74,4.34,2.49,2.76,19.74,28.01
1/02/2026 10:00,499.83,500.2,18.34,0.57,499.94,500.16,3.13,3.16,499.5,501.37,498.63,16.14,14.5,24.37,499.82,499.49,500.51,3.52,3.32,2.55,500.02,499.69,500.89,0.52,0.5,0.68,499.91,499.54,501.03,4.28,2.46,2.74,19.94,28.2
1/02/2026 11:00,499.89,500.26,18.33,0.57,500,500.1,3.13,3.19,499.46,501.37,498.84,16.18,14.52,24.29,499.93,499.5,500.56,3.54,3.32,2.54,500.19,499.66,500.92,0.52,0.5,0.68,499.94,499.44,500.91,4.33,2.49,2.76,19.91,28.21
1/02/2026 12:00,500.84,501.21,18.32,0.56,500.9,501.22,3.13,3.19,500.52,502.42,499.59,16.12,14.48,24.36,500.74,500.49,501.47,3.52,3.32,2.55,501,500.61,502.02,0.51,0.5,0.68,500.92,500.51,502.24,4.32,2.48,2.76,20.02,28.39
1/02/2026 13:00,498.02,498.42,18.37,0.55,498.02,498.09,3.13,3.16,497.61,499.68,496.76,16.13,14.51,24.46,497.81,497.5,498.75,3.52,3.31,2.57,498.17,497.75,499.33,0.5,0.49,0.67,497.87,497.47,498.93,4.29,2.45,2.76,20.17,28.51
1/02/2026 14:00,497.05,497.35,18.41,3.11,497.13,497.32,3.13,3.2,496.65,498.76,495.72,16.09,14.49,24.66,496.83,496.7,497.86,3.5,3.31,2.59,497,496.77,498.27,3.42,2.71,3.19,496.88,496.61,498.47,4.33,2.47,2.78,19.43,27.91
1/02/2026 15:00,494.99,495.37,18.44,5.47,494.99,495.23,5.55,3.19,494.48,496.77,493.73,16.1,14.5,24.72,494.75,494.43,495.78,5.55,6.2,4.89,495.04,494.69,496.38,5.84,5.17,5.39,494.89,494.43,496.35,4.32,2.5,2.75,18.07,27.65
1/02/2026 16:00,493.36,493.78,18.51,3.12,493.29,493.67,20.82,3.21,492.91,495.1,492.07,16.05,14.58,24.89,492.99,492.75,494.14,22.84,22.58,17.03,493.43,493.14,494.77,3.45,2.72,3.19,493.23,492.94,494.83,4.36,2.5,2.78,18.19,28.16
1/02/2026 17:00,492.21,492.54,18.53,3.12,492.13,492.47,19.7,3.21,491.77,494.11,490.77,16.1,14.58,24.91,491.75,491.53,493.11,21.71,21.22,16.16,492.07,491.83,493.73,3.46,2.71,3.2,491.94,491.67,493.81,4.36,2.51,2.77,16.65,28.5
1/02/2026 18:00,491.53,491.9,18.53,3.12,491.56,491.91,17.69,3.23,491.16,493.42,490.02,16.08,14.6,24.92,490.99,491.02,492.67,19.4,19.18,14.49,491.37,491.26,493.05,3.44,2.71,3.19,491.31,491.24,493.18,4.39,2.54,2.76,9.94,25.84
1/02/2026 19:00,491.83,492.25,18.52,3.1,491.85,492.09,8.37,3.24,491.28,493.79,490.42,16.21,14.54,24.81,491.54,491.21,492.81,9.03,9.15,6.95,491.81,491.42,493.52,3.44,2.69,3.17,491.7,491.25,493.32,4.4,2.54,2.78,9.83,18.78
1/02/2026 20:00,491.55,491.78,18.51,1.55,491.53,491.64,5.55,3.27,491.13,493.36,490.16,16.07,14.61,24.86,491.17,490.99,492.44,5.55,6.19,4.91,491.35,491.18,492.81,1.65,1.36,1.65,491.11,490.92,492.88,4.45,2.56,2.8,10.27,11.26
1/02/2026 21:00,490.4,490.7,18.55,0.55,490.45,490.64,3.15,3.24,489.84,492.41,488.96,16.15,14.6,24.89,490.04,489.76,491.55,3.51,3.28,2.67,490.29,489.93,491.87,0.51,0.49,0.66,490.16,489.82,491.96,4.4,2.55,2.76,10.37,15.74
1/02/2026 22:00,490.69,491.24,18.5,0.55,490.76,491,3.17,3.25,490.18,492.51,489.36,16.12,14.61,24.77,490.39,490.18,491.7,3.55,3.31,2.66,490.88,490.53,492.31,0.51,0.48,0.66,490.6,490.25,492.14,4.42,2.56,2.77,15.53,19.57
1/02/2026 23:00,492.03,492.51,18.5,0.55,492,492.34,3.17,3.25,491.65,493.94,490.5,16.07,14.56,24.87,491.55,491.46,493,3.53,3.32,2.67,492.06,491.91,493.57,0.5,0.48,0.66,491.78,491.56,493.67,4.42,2.56,2.78,15.66,18.89
2/02/2026 0:00,493.29,493.6,18.47,0.55,493.26,493.48,3.17,3.23,492.9,495.14,491.84,16.05,14.55,24.81,492.8,492.79,494.18,3.53,3.32,2.66,493.12,493.02,494.66,0.5,0.48,0.66,492.95,492.84,494.64,4.39,2.54,2.77,16.82,24.07
2/02/2026 1:00,491.46,491.8,18.52,0.55,491.5,491.67,3.18,3.24,491.02,493.25,490.11,16.08,14.61,24.88,491.09,491,492.39,3.55,3.31,2.67,491.37,491.22,492.81,0.5,0.49,0.66,491.18,491.01,492.82,4.4,2.54,2.78,16.93,24.49
2/02/2026 2:00,492.87,493.18,18.48,0.55,492.95,493.09,3.18,3.21,492.39,494.77,491.44,16.1,14.55,24.8,492.52,492.39,493.95,3.56,3.31,2.66,492.74,492.5,494.3,0.5,0.49,0.66,492.61,492.33,494.32,4.35,2.49,2.78,17.75,25.39
2/02/2026 3:00,493.6,493.96,18.45,0.55,493.67,493.92,3.17,3.2,493.13,495.29,492.4,16.09,14.58,24.66,493.43,493.07,494.5,3.56,3.31,2.64,493.71,493.27,494.91,0.49,0.48,0.66,493.58,493.17,495.01,4.35,2.5,2.77,18.21,25.99
2/02/2026 4:00,497.05,497.54,18.39,0.55,497.12,497.36,3.16,3.21,496.72,498.68,495.74,16.01,14.57,24.6,496.94,496.69,497.74,3.54,3.33,2.62,497.27,497.01,498.34,0.5,0.48,0.67,497.07,496.78,498.24,4.35,2.49,2.78,18.17,26.1
2/02/2026 5:00,499.34,499.79,18.34,0.56,499.52,499.65,3.16,3.21,499.16,500.76,498.11,15.99,14.6,24.43,499.39,499.17,500,3.54,3.33,2.6,499.67,499.35,500.35,0.5,0.49,0.67,499.47,499.11,500.38,4.36,2.51,2.76,18.39,26.19
2/02/2026 6:00,499.91,500.31,18.33,0.55,499.92,500.16,3.16,3.2,499.57,501.33,498.83,16.03,14.56,24.39,499.79,499.46,500.51,3.55,3.34,2.59,500.13,499.76,501.04,0.51,0.49,0.67,499.93,499.52,501.03,4.35,2.52,2.74,18.34,26.06
2/02/2026 7:00,500.45,500.89,18.32,0.56,500.62,500.8,3.16,3.19,500.06,501.97,499.32,16.12,14.5,24.36,500.47,500.15,501.25,3.56,3.33,2.59,500.72,500.33,501.63,0.51,0.5,0.67,500.59,500.17,501.62,4.33,2.53,2.72,18.61,26.31
2/02/2026 8:00,500.06,500.46,18.33,0.56,500.09,500.39,3.16,3.19,499.73,501.62,498.84,16.11,14.53,24.34,500.04,499.63,500.6,3.57,3.33,2.59,500.29,499.92,501.18,0.51,0.49,0.67,500.15,499.75,501.26,4.32,2.49,2.75,18.51,26.41
2/02/2026 9:00,501.29,501.72,18.3,0.55,501.31,501.56,3.16,3.2,500.98,502.78,500.11,16.03,14.53,24.35,501.13,500.87,501.93,3.55,3.34,2.58,501.49,501.18,502.5,0.5,0.47,0.67,501.29,500.95,502.43,4.34,2.51,2.74,19.2,27.25
2/02/2026 10:00,502.49,502.81,18.3,0.55,502.42,502.65,3.15,3.18,502.21,503.98,501.28,16.04,14.5,24.35,502.28,502.02,502.95,3.54,3.34,2.58,502.63,502.3,503.51,0.5,0.47,0.67,502.43,502.07,503.47,4.3,2.49,2.73,19.67,27.58
2/02/2026 11:00,502.16,502.57,18.3,0.55,502.26,502.4,3.15,3.19,501.9,503.76,500.83,16.02,14.48,24.41,501.96,501.89,502.95,3.55,3.33,2.58,502.22,501.98,503.5,0.5,0.47,0.67,502.03,501.77,503.41,4.32,2.5,2.74,19.79,27.91
2/02/2026 12:00,501.28,501.65,18.32,0.54,501.35,501.53,3.15,3.16,501.05,502.82,499.97,16.04,14.5,24.43,501.13,500.92,501.99,3.54,3.33,2.59,501.41,501.14,502.41,0.5,0.47,0.66,501.24,500.97,502.38,4.28,2.47,2.73,20.19,28.35
2/02/2026 13:00,498.91,499.28,18.35,0.54,498.9,499.15,3.16,3.16,498.49,500.56,497.69,16.08,14.47,24.5,498.69,498.43,499.58,3.56,3.32,2.61,498.94,498.63,500.28,0.49,0.47,0.66,498.79,498.47,500.19,4.29,2.47,2.74,20.01,28.23
2/02/2026 14:00,496.08,496.44,18.43,3.1,496.13,496.34,3.41,3.17,495.8,497.8,494.65,16.01,14.52,24.75,495.76,495.77,496.86,3.76,3.62,2.86,496,495.95,497.36,3.42,2.7,3.18,495.84,495.75,497.42,4.29,2.45,2.77,19.42,27.7
2/02/2026 15:00,494.17,494.51,18.45,3.08,494.25,494.38,5.57,3.22,493.8,495.81,492.89,16.1,14.5,24.73,493.97,493.77,495.01,5.6,6.21,4.89,494.2,493.91,495.42,3.4,2.68,3.16,494.01,493.72,495.42,4.37,2.52,2.77,19.74,29.42
